metroID,metroName,City,State,09WhiteCount,09BlackCount,09HispCount,09AsianCount,09OtherCount,09TotalCount,09WhitePerc,09BlackPerc,09HispPerc,09AsianPerc,09OtherPerc,09WhiteBlackDiss,09WhiteHispDiss,09WhiteAsianDiss,09BlackHispDiss,09BlackAsianDiss,09HispAsianDiss,00WhitsCount,00BlackCount,00HispCount,00AsianCount,00OtherCount,00TotalCount,00WhitePerc,00BlackPerc,00HispPerc,00AsianPerc,00OtherPerc,00WhiteBlackDiss,00WhiteHispDiss,00WhiteAsianDiss,00BlackHispDiss,00BlackAsianDiss,00HispAsianDiss,90WhitsCount,90BlackCount,90HispCount,90AsianCount,90OtherCount,90TotalCount,90WhitePerc,90BlackPerc,90HispPerc,90AsianPerc,90OtherPerc,90WhiteBlackDiss,90WhiteHispDiss,90WhiteAsianDiss,90BlackHispDiss,90BlackAsianDiss,90HispAsianDiss,80WhitsCount,80BlackCount,80HispCount,80AsianCount,80OtherCount,80TotalCount,80WhitePerc,80BlackPerc,80HispPerc,80AsianPerc,80OtherPerc,80WhiteBlackDiss,80WhiteHispDiss,80WhiteAsianDiss,80BlackHispDiss,80BlackAsianDiss,80HispAsianDiss
14860,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",Bridgeport-Stamford-Norwalk,CT,618312,89453,133093,38027,13958,892843,69.25,10.02,14.91,4.26,1.56,69.91,60.01,35.61,31.01,62.81,51.64,645152,90602,104835,32263,9715,882567,73.1,10.27,11.88,3.66,1.1,68.7,61.47,31.2,22.5,53.99,44.34,660337,77472,70818,16796,2222,827645,79.79,9.36,8.56,2.03,0.27,69.15,60.27,28.29,30.73,58.55,48.12,687187,64334,45112,5838,4672,807143,85.14,7.97,5.59,0.72,0.58,70.19,61.57,28.26,40.63,66.59,59.43
15180,"Brownsville-Harlingen, TX Metropolitan Statistical Area",Brownsville-Harlingen,TX,48251,1316,329499,2247,1858,383171,12.59,0.34,85.99,0.59,0.48,72.74,43.11,57.26,78.07,65.35,63.84,48679,1022,282736,1752,1038,335227,14.52,0.3,84.34,0.52,0.31,34.56,41.2,41.63,44.82,37.34,51.53,45342,566,212995,602,602,260107,17.43,0.22,81.89,0.23,0.23,35.36,39.79,36.73,48.79,51.15,52.43,46432,588,161643,249,744,209656,22.15,0.28,77.1,0.12,0.35,48.01,37.62,29.86,50.57,58.48,47
15260,"Brunswick, GA Metropolitan Statistical Area",Brunswick,GA,71694,23915,3796,837,975,101217,70.83,23.63,3.75,0.83,0.96,57.24,50.23,51.67,40.74,61.88,50.65,66885,22593,2270,644,652,93044,71.89,24.28,2.44,0.69,0.7,55.89,39.93,27.28,40.85,45.94,34.67,60879,20177,684,293,173,82206,74.06,24.54,0.83,0.36,0.21,53.65,26.65,34.06,39.36,52.33,30.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15380,"Buffalo-Niagara Falls, NY Metropolitan Statistical Area",Buffalo-Niagara Falls,NY,918097,134984,38179,20106,17447,1128813,81.33,11.96,3.38,1.78,1.55,74.54,54.06,59.38,63.32,74.91,68.22,965233,140496,33967,17328,13087,1170111,82.49,12.01,2.9,1.48,1.12,76.74,56.15,46.57,62.9,68.2,55.04,1025984,120213,24347,10804,7940,1189288,86.27,10.11,2.05,0.91,0.67,80.12,54.87,50.79,69.83,77.89,61.64,1097873,112887,16206,5775,10015,1242756,88.34,9.08,1.3,0.46,0.81,80.15,47.83,51.13,69.87,79.82,61.8
15500,"Burlington, NC Metropolitan Statistical Area",Burlington,NC,99010,26287,15296,1769,2407,144769,68.39,18.16,10.57,1.22,1.66,40.21,54.51,46.29,31.98,52.29,61.05,94768,24888,8835,1405,904,130800,72.45,19.03,6.75,1.07,0.69,38.82,42.57,32.7,26.71,38.79,31.7,85913,20763,736,482,319,108213,79.39,19.19,0.68,0.45,0.29,40.14,18.16,30.12,29.84,45.83,37.46,79418,18950,581,159,211,99319,79.96,19.08,0.58,0.16,0.21,40.66,20.93,33.85,25.11,55.74,42.9
15540,"Burlington-South Burlington, VT Metropolitan Statistical Area",Burlington-South Burlington,VT,192433,2436,3198,4146,4147,206360,93.25,1.18,1.55,2.01,2.01,42.84,26.96,45.93,40.95,47.29,41.18,188554,1979,1860,3654,2842,198889,94.8,1,0.94,1.84,1.43,32.64,17.93,36.91,25.93,22.16,25.83,172335,856,1335,1548,985,177059,97.33,0.48,0.75,0.87,0.56,30.94,23.28,33.73,16.42,17.59,20.1,113192,453,882,617,390,115534,97.97,0.39,0.76,0.53,0.34,26.82,24.82,30.64,29.79,30.82,30.06
15764,"Cambridge-Newton-Framingham, MA Metropolitan Division",Cambridge-Newton-Framingham,MA,1184764,57069,82239,123423,32765,1480260,80.04,3.86,5.56,8.34,2.21,52.34,46.04,35.59,39.06,47.28,42.1,1224771,54619,66707,99907,19392,1465396,83.58,3.73,4.55,6.82,1.32,47.21,47.23,34.95,31.28,39.18,38.47,1258602,37677,47383,51113,3693,1398468,90,2.69,3.39,3.65,0.26,46.11,42.93,34.77,34.76,41.49,33.98,1296950,24512,23537,15720,6315,1367034,94.87,1.79,1.72,1.15,0.46,52.35,40.94,33.73,42.82,45.04,42.56
15804,"Camden, NJ Metropolitan Division",Camden,NJ,885347,196758,97185,48438,20062,1247790,70.95,15.77,7.79,3.88,1.61,55.33,54.12,42.14,38.77,55.23,53.74,886431,181347,73381,38178,7662,1186999,74.68,15.28,6.18,3.22,0.65,56.21,56.44,38.19,34.97,52.65,49.97,897455,152529,52952,21849,3167,1127952,79.57,13.52,4.69,1.94,0.28,59.48,60.18,39.19,37.1,58.45,56.29,859136,128006,31690,10186,4970,1033988,83.09,12.38,3.06,0.99,0.48,60.07,60.62,39.06,38.22,61.97,59.15
15940,"Canton-Massillon, OH Metropolitan Statistical Area",Canton-Massillon,OH,365102,28219,4633,2953,7313,408220,89.44,6.91,1.13,0.72,1.79,55.74,42.44,57.6,53.47,82.44,66.93,367203,29994,3650,2745,3342,406934,90.24,7.37,0.9,0.67,0.82,57.3,18.94,33.02,46.92,63.85,34.93,363402,25029,2854,1536,1285,394106,92.21,6.35,0.72,0.39,0.33,62.08,23.38,37.64,53.08,68.75,39.71,374660,23953,3496,1044,1268,404421,92.64,5.92,0.86,0.26,0.31,66.22,25.97,35.92,53.62,77.54,43.12
15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Cape Coral-Fort Myers,FL,424111,41735,93069,7666,7095,573676,73.93,7.28,16.22,1.34,1.24,62.19,37.27,40.65,44.74,69.52,48.91,361439,29812,42042,4503,3092,440888,81.98,6.76,9.54,1.02,0.7,67.91,40.76,26.42,49.75,62.42,35.91,296002,21515,15094,1776,723,335110,88.33,6.42,4.5,0.53,0.22,76.82,36.09,23.25,55.5,70.84,32.06,182483,16080,5695,549,432,205239,88.91,7.83,2.77,0.27,0.21,88.54,42.53,29.5,67.22,83.82,49.8
16020,"Cape Girardeau-Jackson, MO-IL Metropolitan Statistical Area",Cape Girardeau-Jackson,MO,82190,7141,1182,880,1519,92912,88.46,7.69,1.27,0.95,1.63,65.72,39.44,52.88,54.16,53.88,53.57,80608,7272,830,730,872,90312,89.26,8.05,0.92,0.81,0.97,60.65,23.78,32.12,46.31,57.45,30.06,75265,6471,437,543,162,82878,90.81,7.81,0.53,0.66,0.2,64.77,19.88,48.89,57.99,62.66,44.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,"Carson City, NV Metropolitan Statistical Area",Carson City,NV,40166,762,10839,1154,2341,55262,72.68,1.38,19.61,2.09,4.24,56.68,25.8,33.17,54.25,63.64,46.64,41204,1013,7466,1160,1614,52457,78.55,1.93,14.23,2.21,3.08,53.01,25.39,12.82,55.33,56.53,27.17,35077,650,3110,547,1052,40436,86.75,1.61,7.69,1.35,2.6,62.19,21.73,13.99,55.08,63.51,16.37,27771,431,1229,266,1259,30956,89.71,1.39,3.97,0.86,4.07,49.39,13.53,14.43,44.11,43.25,7.93
16220,"Casper, WY Metropolitan Statistical Area",Casper,WY,64204,619,4298,478,2218,71817,89.4,0.86,5.98,0.67,3.09,50.35,24.29,47.88,50.13,64.52,58.88,61023,638,3257,431,1184,66533,91.72,0.96,4.9,0.65,1.78,26.19,17.45,18.1,12.31,25.02,19.74,57888,438,2252,268,380,61226,94.55,0.72,3.68,0.44,0.62,38.38,19.31,19.08,29.26,26.52,23.9,67925,503,2550,241,637,71856,94.53,0.7,3.55,0.34,0.89,47.94,24.24,24.96,34.94,52.24,27.33
16300,"Cedar Rapids, IA Metropolitan Statistical Area",Cedar Rapids,IA,230688,7274,4908,4123,4955,251948,91.56,2.89,1.95,1.64,1.97,45.58,37.1,42.68,45.1,49.7,42.75,222757,6617,3091,3370,1395,237230,93.9,2.79,1.3,1.42,0.59,43.84,21.66,31.85,25.93,34.28,22.82,203337,3599,1779,1430,495,210640,96.53,1.71,0.84,0.68,0.23,51.78,23.42,30.14,36.2,45.42,26.22,164399,2715,1282,686,693,169775,96.83,1.6,0.76,0.4,0.41,48.04,23.73,27.31,36.16,45.43,28.59
16580,"Champaign-Urbana, IL Metropolitan Statistical Area",Champaign-Urbana,IL,172698,23193,8257,15060,3394,222602,77.58,10.42,3.71,6.77,1.52,55.77,36.53,49.85,46.96,52.94,46.73,169118,21344,5480,12762,1571,210275,80.43,10.15,2.61,6.07,0.75,50.68,36.03,46.2,36.54,52.07,29.32,174334,16465,3601,7947,501,202848,85.94,8.12,1.78,3.92,0.25,51.38,42.18,53.96,52.46,61.57,34.25,146970,14492,2405,3263,1262,168392,87.28,8.61,1.43,1.94,0.75,49.4,34.79,41.9,48.24,56.87,31.88
16620,"Charleston, WV Metropolitan Statistical Area",Charleston,WV,277949,13252,3434,2749,6393,303777,91.5,4.36,1.13,0.9,2.1,60.48,55.96,71,58.76,70.48,61.4,287578,15627,1714,2487,2229,309635,92.88,5.05,0.55,0.8,0.72,58.9,20.16,46.57,48.52,53.63,38.5,290559,14084,1152,1448,446,307689,94.43,4.58,0.37,0.47,0.14,62.11,27.7,51.09,50.04,61.95,42.01,252799,13762,1405,1022,607,269595,93.77,5.1,0.52,0.38,0.23,64.03,19.97,45.68,56.42,66.36,44.54
16700,"Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area",Charleston-North Charleston-Summerville,SC,405616,182391,23063,10580,9834,631484,64.23,28.88,3.65,1.68,1.56,41.81,43.12,40.27,43.58,51.53,40.34,351434,170564,13091,9179,4765,549033,64.01,31.07,2.38,1.67,0.87,43.91,32.24,32.45,38.48,50.86,29.86,335500,151106,7216,5599,1700,501121,66.95,30.15,1.44,1.12,0.34,47.8,25.84,34.83,51.49,61.78,25.11,278304,130739,5917,3417,1790,420167,66.24,31.12,1.41,0.81,0.43,53.45,27.38,38.07,44.19,68.85,32.4
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metropolitan Statistical Area",Charlotte-Gastonia-Rock Hill,NC,1058101,376041,137021,44803,25291,1641257,64.47,22.91,8.35,2.73,1.54,52.46,48.48,45.27,38.68,47.81,47.6,922874,298087,68278,30462,10747,1330448,69.37,22.41,5.13,2.29,0.81,53.95,50.8,40.98,40.68,44.85,40.88,780688,220002,9517,10444,3992,1024643,76.19,21.47,0.93,1.02,0.39,54.67,32.81,41.78,50.74,57.87,26.25,642265,172841,6605,3561,4561,829833,77.4,20.83,0.8,0.43,0.55,57.97,28.86,44.18,42.32,70.03,43.59
16820,"Charlottesville, VA Metropolitan Statistical Area",Charlottesville,VA,151509,25425,6285,6309,2987,192515,78.7,13.21,3.26,3.28,1.55,31.97,39.96,49.92,34.86,58.01,60.63,138371,25372,3872,5310,1096,174021,79.51,14.58,2.23,3.05,0.63,32.45,24.17,48.7,32.04,52,41.33,118275,21219,1502,2618,271,143885,82.2,14.75,1.04,1.82,0.19,35.2,20.78,49.55,36.53,59.81,38.72,80448,13298,795,871,287,95699,84.06,13.9,0.83,0.91,0.3,43.99,22.73,35.95,42.9,60.43,34.56
16860,"Chattanooga, TN-GA Metropolitan Statistical Area",Chattanooga,TN,415330,72044,12655,6602,8087,514718,80.69,14,2.46,1.28,1.57,65.52,45.09,49.89,55.8,73.5,52.61,392741,67461,7099,5476,3754,476531,82.42,14.16,1.49,1.15,0.79,68.68,33.86,38.47,52.57,60.77,34.57,368947,58030,2539,2752,942,433210,85.17,13.4,0.59,0.64,0.22,72.33,26.53,39.95,65.45,67.29,31.36,362475,59134,2883,1080,968,426540,84.98,13.86,0.68,0.25,0.23,72.97,25.66,36.38,56.29,68.14,41.15
16940,"Cheyenne, WY Metropolitan Statistical Area",Cheyenne,WY,70492,2800,9849,1013,2738,86892,81.13,3.22,11.33,1.17,3.15,44.03,21.28,42.42,40.97,44.03,44.28,67901,2400,8897,1189,1220,81607,83.2,2.94,10.9,1.46,1.49,30.53,23.84,17.16,21.56,22.4,30.22,62410,2113,7310,748,561,73142,85.33,2.89,9.99,1.02,0.77,36.4,30.63,19.86,28.61,24.38,32.12,58966,1919,6625,464,675,68649,85.89,2.8,9.65,0.68,0.98,51.35,37.26,18.45,29.42,34.89,32.03
16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",Chicago-Joliet-Naperville,IL,4289453,1495576,1582678,444617,86747,7899071,54.3,18.93,20.04,5.63,1.1,78.54,57.13,45.44,75.94,81.59,63.56,4325565,1529008,1323868,387070,62901,7628412,56.7,20.04,17.35,5.07,0.82,80.75,61.16,43.59,78.36,82.24,62.97,4467680,1374963,803217,232327,16253,6894440,64.8,19.94,11.65,3.37,0.24,84.55,62.49,45.11,81.4,85.42,63.12,4574148,1388741,560669,130457,46280,6700295,68.27,20.73,8.37,1.95,0.69,88.57,64.25,46.03,85,88.96,64.16
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",Chicago-Joliet-Naperville,IL,5363710,1681539,1813050,494890,108627,9461816,56.69,17.77,19.16,5.23,1.15,78.03,56.98,46.9,73.83,81.29,63.21,5397499,1708745,1494703,423688,73681,9098316,59.32,18.78,16.43,4.66,0.81,80.44,60.66,45.06,76.42,81.71,62.7,5487744,1529790,896240,248726,19541,8182041,67.07,18.7,10.95,3.04,0.24,84.39,61.43,46.5,79.76,85.13,62.99,5538941,1544773,631929,138985,51847,7906475,70.06,19.54,7.99,1.76,0.66,88.11,62.87,47.23,82.88,88.53,64.17
17020,"Chico, CA Metropolitan Statistical Area",Chico,CA,167499,3437,27788,9083,10110,217917,76.86,1.58,12.75,4.17,4.64,49.26,28.79,36.88,52.76,40.34,40.46,162564,3611,21339,8499,7158,203171,80.01,1.78,10.5,4.18,3.52,35.9,27.56,36.31,33.71,20.73,29.09,158242,2238,13606,4961,3073,182120,86.89,1.23,7.47,2.72,1.69,44.47,27.88,38.47,40.34,32.15,32.14,130522,1686,7542,1219,2882,143851,90.73,1.17,5.24,0.85,2,52.36,27.56,26.57,49.5,47.44,26.16
17140,"Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area",Cincinnati-Middletown,OH,1778266,255918,41489,35135,29988,2140796,83.07,11.95,1.94,1.64,1.4,70.46,47.23,54.45,64.36,73.28,58.43,1706337,238887,22631,28910,12867,2009632,84.91,11.89,1.13,1.44,0.64,72.58,28.96,41.11,61.29,66.99,37.04,1614369,203525,9569,14007,3447,1844917,87.5,11.03,0.52,0.76,0.19,75.92,25.77,42.66,64.41,71.91,34.81,1455901,184338,9377,6908,3754,1660278,87.69,11.1,0.56,0.42,0.23,78.18,27.26,37.88,61.15,73.79,38.89
17300,"Clarksville, TN-KY Metropolitan Statistical Area",Clarksville,TN,186670,49451,13245,4132,5928,259426,71.96,19.06,5.11,1.59,2.29,40.89,39.38,38.33,32.7,37.03,30.2,167509,45859,10691,5027,2914,232000,72.2,19.77,4.61,2.17,1.26,41.44,43.87,36.69,29.33,32.98,19.18,144593,35606,5643,2589,848,189279,76.39,18.81,2.98,1.37,0.45,40.97,49.03,45.09,39.44,41,18.32,120786,31510,4000,1700,889,158885,76.02,19.83,2.52,1.07,0.56,44.65,43.9,51.88,36.77,43.87,18.52
17420,"Cleveland, TN Metropolitan Statistical Area",Cleveland,TN,100799,4168,3480,711,1761,110919,90.88,3.76,3.14,0.64,1.59,41.54,38.18,58.55,35.71,57.86,51.2,96606,3764,1939,665,1041,104015,92.88,3.62,1.86,0.64,1,41.5,23.11,32.23,25.17,36.36,24.19,83244,2871,748,264,228,87355,95.29,3.29,0.86,0.3,0.26,49.36,29.2,26.81,36.86,44.68,22.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17460,"Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area",Cleveland-Elyria-Mentor,OH,1540809,409454,89335,38392,23831,2101821,73.31,19.48,4.25,1.83,1.13,75.62,56.26,51.29,75.01,78.43,69.65,1602176,422042,72570,35400,15955,2148143,74.58,19.65,3.38,1.65,0.74,77.22,58.53,37.06,75.28,75.4,61.39,1652469,374178,49181,21566,4783,2102177,78.61,17.8,2.34,1.03,0.23,82.84,58.29,38.12,81.04,80.21,60.26,1746242,362728,39026,13645,8357,2169998,80.47,16.72,1.8,0.63,0.39,85.78,58.26,34.83,80.67,81.15,59.25
17660,"Coeur d'Alene, ID Metropolitan Statistical Area",Coeur d'Alene,ID,123514,405,4554,549,4439,133461,92.55,0.3,3.41,0.41,3.33,58.87,17.87,35.73,62.68,59.97,43.2,102570,340,2528,976,2271,108685,94.37,0.31,2.33,0.9,2.09,19.1,7.21,11.74,18.65,22.31,10.2,67717,91,1052,310,625,69795,97.02,0.13,1.51,0.44,0.9,33.51,9.33,20.35,36.17,39.77,23.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17780,"College Station-Bryan, TX Metropolitan Statistical Area",College Station-Bryan,TX,128274,23639,41494,7856,2583,203846,62.93,11.6,20.36,3.85,1.27,45.42,38.25,44.79,27.49,69.28,62.88,121588,22864,32023,6769,1641,184885,65.76,12.37,17.32,3.66,0.89,47.03,40.68,44.22,27.18,70.39,63.16,106055,19998,20241,4269,435,150998,70.24,13.24,13.4,2.83,0.29,47.18,36.54,52.6,28.93,74.4,63.32,71989,10267,9455,1080,797,93588,76.92,10.97,10.1,1.15,0.85,58.81,43.46,33.05,37.4,71.16,58.86
17820,"Colorado Springs, CO Metropolitan Statistical Area",Colorado Springs,CO,451119,36546,79362,17221,23752,608000,74.2,6.01,13.05,2.83,3.91,41.29,32.85,33.69,20.6,38.99,39.75,412921,37739,59119,18627,9078,537484,76.82,7.02,11,3.47,1.69,42.01,31.54,23.61,19.48,28.51,26.91,334441,27622,34795,9323,3301,409482,81.67,6.75,8.5,2.28,0.81,44.56,27.8,28.45,26.6,23.71,22.64,265786,18656,25117,4618,3281,317458,83.72,5.88,7.91,1.45,1.03,44.86,28.55,35.17,30.57,24.24,24.24
17860,"Columbia, MO Metropolitan Statistical Area",Columbia,MO,135502,12883,3952,4928,4430,161695,83.8,7.97,2.44,3.05,2.74,38.41,36.27,35.88,38.75,39.34,39.56,123634,13241,2501,4559,1731,145666,84.87,9.09,1.72,3.13,1.19,38.31,21.65,37.44,28.05,40.91,27.76,108077,9038,1271,3110,514,122010,88.58,7.41,1.04,2.55,0.42,42.45,23.26,43.98,35.45,50.91,31.71,91086,6377,973,1051,889,100376,90.74,6.35,0.97,1.05,0.89,43.06,16.88,33.99,36.65,50.12,25.98
17900,"Columbia, SC Metropolitan Statistical Area",Columbia,SC,430200,239541,27992,11622,9488,718843,59.85,33.32,3.89,1.62,1.32,48.39,41.36,50.44,47.16,53.37,51.77,403452,214320,15608,9534,4244,647158,62.34,33.12,2.41,1.47,0.66,47.89,34.93,41.97,40.66,52.47,38.96,361542,174313,6424,4813,1243,548335,65.93,31.79,1.17,0.88,0.23,50.44,37.72,43.9,50.5,61.88,31,283800,116764,5282,2747,1495,410088,69.2,28.47,1.29,0.67,0.36,57.39,39.94,37.32,48.99,63.62,34.78
17980,"Columbus, GA-AL Metropolitan Statistical Area",Columbus,GA,148942,118617,11962,4555,4964,289040,51.53,41.04,4.14,1.58,1.72,55.66,39.75,43.72,52.34,66.48,49.47,149400,114078,11340,4603,2347,281768,53.02,40.49,4.02,1.63,0.83,57.57,46.5,35.96,47.49,54.7,29.25,157407,97569,7508,2972,994,266450,59.08,36.62,2.82,1.12,0.37,55.76,51.27,43.7,56.73,57.56,26.85,147585,82674,5510,2036,1391,239196,61.7,34.56,2.3,0.85,0.58,55.46,48.64,45.13,52.32,57.62,27.45
18020,"Columbus, IN Metropolitan Statistical Area",Columbus,IN,66907,1299,3080,2287,1108,74681,89.59,1.74,4.12,3.06,1.48,34.45,43.38,56.02,43.86,48.85,65.43,66422,1533,1598,1483,399,71435,92.98,2.15,2.24,2.08,0.56,28.16,34.49,45.66,25.55,38.24,45.66,61479,996,435,598,149,63657,96.58,1.56,0.68,0.94,0.23,33.82,19.83,48.41,30.42,44.63,50.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18140,"Columbus, OH Metropolitan Statistical Area",Columbus,OH,1376325,245759,53275,51145,32027,1758531,78.27,13.98,3.03,2.91,1.82,61.33,47.15,47.6,52.71,67.92,53.14,1308075,219925,28607,42127,13960,1612694,81.11,13.64,1.77,2.61,0.87,62.2,36.85,40.99,46.78,61.18,38.36,1205458,163618,11455,20580,4061,1405172,85.79,11.64,0.82,1.46,0.29,67.61,27.89,44.71,54.58,65.89,35.23,1060912,135876,8121,7087,5554,1217550,87.13,11.16,0.67,0.58,0.46,72.92,26.49,43.14,60.65,74.81,39.74
18580,"Corpus Christi, TX Metropolitan Statistical Area",Corpus Christi,TX,157314,14599,230403,5437,4841,412594,38.13,3.54,55.84,1.32,1.17,48.22,43.1,39.3,40.71,48.98,56.67,165523,15667,212703,5650,3737,403280,41.04,3.88,52.74,1.4,0.93,43.92,46.29,31.85,36.54,46.32,56.99,164682,13103,185446,2746,1791,367768,44.78,3.56,50.42,0.75,0.49,55.62,47.95,38.28,42.87,58.14,60.25,152162,12843,158094,1224,1742,326065,46.67,3.94,48.49,0.38,0.53,68.77,52.07,37.27,48.91,70.53,62.34
18700,"Corvallis, OR Metropolitan Statistical Area",Corvallis,OR,68567,880,4890,4073,2697,81107,84.54,1.08,6.03,5.02,3.33,55.15,33.85,31.75,32.57,43.85,39.22,67816,891,3645,4374,1427,78153,86.77,1.14,4.66,5.6,1.83,30.04,26.44,29.79,20.3,18.56,31.79,64103,580,1735,3845,548,70811,90.53,0.82,2.45,5.43,0.77,31.81,15.4,40.73,23.75,19.53,30.52,63913,435,1223,1658,982,68211,93.7,0.64,1.79,2.43,1.44,28.79,12.81,34.56,22.1,19.03,31.76
18880,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",Crestview-Fort Walton Beach-Destin,FL,141283,17632,10623,5665,5752,180955,78.08,9.74,5.87,3.13,3.18,38.5,33.83,32.87,32.35,38.21,36.53,138059,16444,7302,6059,2634,170498,80.97,9.64,4.28,3.55,1.54,29.6,22.97,21.98,25.19,23.48,14.9,122233,12835,4427,3471,810,143776,85.02,8.93,3.08,2.41,0.56,37.34,22.1,24.8,29.89,33.48,15.71,95335,9332,2577,1415,1261,109920,86.73,8.49,2.34,1.29,1.15,50.89,24.57,28.2,39.41,43.04,18.33
19060,"Cumberland, MD-WV Metropolitan Statistical Area",Cumberland,MD,91605,5281,990,490,1192,99558,92.01,5.3,0.99,0.49,1.2,58.5,43.39,64.65,46.3,64.26,58.78,95264,5009,729,580,426,102008,93.39,4.91,0.71,0.57,0.42,49.06,29.67,39.39,32.15,59.77,41.64,98510,2243,420,368,102,101643,96.92,2.21,0.41,0.36,0.1,48.02,23.21,44.61,40.22,49.24,32.82,78629,1296,345,170,108,80548,97.62,1.61,0.43,0.21,0.13,46.07,19.28,45.06,40.38,51.97,43.2
19100,"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",Dallas-Fort Worth-Arlington,TX,3238201,865263,1644530,294717,101523,6144234,52.7,14.08,26.77,4.8,1.65,57.37,51.09,46.73,46.94,58.68,59.74,3043394,727804,1117717,217287,55342,5161544,58.96,14.1,21.65,4.21,1.07,59.05,52.28,43.9,50.35,59.31,57.1,2798194,551506,524523,94297,20774,3989294,70.14,13.82,13.15,2.36,0.52,62.84,48.8,41.8,54.45,64.96,54.69,2246282,416465,249139,23446,21759,2957091,75.96,14.08,8.43,0.79,0.74,78.2,48.65,38.65,67.91,79.82,56.49
19124,"Dallas-Plano-Irving, TX Metropolitan Division",Dallas-Plano-Irving,TX,2049109,620182,1170240,219842,63902,4123275,49.7,15.04,28.38,5.33,1.55,57.48,52.66,45.28,47.17,62.87,62.8,1921710,533303,805593,155188,35432,3451226,55.68,15.45,23.34,4.5,1.03,58.96,53.51,43.81,50.77,63.05,60.07,1762198,409798,371827,64926,13813,2622562,67.19,15.63,14.18,2.48,0.53,62.74,49.71,41.58,54.52,66.21,55.74,1436248,313476,176065,16948,14641,1957378,73.38,16.02,8.99,0.87,0.75,77.93,48.51,38.68,67.57,79.64,56.53
19140,"Dalton, GA Metropolitan Statistical Area",Dalton,GA,94040,3417,32254,1195,1921,132827,70.8,2.57,24.28,0.9,1.45,48.61,44.14,58.74,29.75,64.45,61.72,94228,3554,20425,1007,817,120031,78.5,2.96,17.02,0.84,0.68,48.32,52.85,39.73,21.39,45.18,45.52,92666,2910,2457,372,204,98609,93.97,2.95,2.49,0.38,0.21,59.31,49.04,40.66,39.18,56.09,49.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19180,"Danville, IL Metropolitan Statistical Area",Danville,IL,66714,9528,2938,369,1377,80926,82.44,11.77,3.63,0.46,1.7,69.31,54.24,71.91,38.2,74.66,80.88,71038,9221,2504,608,548,83919,84.65,10.99,2.98,0.72,0.65,69.57,45.79,47.27,35.59,61.54,50.89,78345,7799,1405,484,224,88257,88.77,8.84,1.59,0.55,0.25,69.99,44.77,52.32,40.57,64.7,53.53,86358,6723,1350,330,461,95222,90.69,7.06,1.42,0.35,0.48,69.28,45.34,44.78,48.02,60.91,51.23
19260,"Danville, VA Metropolitan Statistical Area",Danville,VA,67957,34609,2230,561,777,106134,64.03,32.61,2.1,0.53,0.73,33.69,45.3,61.11,58.05,50.43,68.88,71734,36125,1371,505,421,110156,65.12,32.79,1.24,0.46,0.38,33.93,23.38,34.76,33.64,45.8,39.64,73549,34212,515,313,122,108711,67.66,31.47,0.47,0.29,0.11,31.56,22.71,41.48,23.88,53.84,42.7,77538,33164,788,178,121,111789,69.36,29.67,0.7,0.16,0.11,30.54,27.49,39.27,27.25,51.91,50.99
19340,"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",Davenport-Moline-Rock Island,IA,314391,23027,25255,6348,6606,375627,83.7,6.13,6.72,1.69,1.76,55.14,43.47,55.05,51.32,59.91,57.66,324063,23556,20919,4959,2522,376019,86.18,6.26,5.56,1.32,0.67,52.92,39.56,39.29,45.8,45.6,44.44,332537,18826,13243,2455,1090,368151,90.33,5.11,3.6,0.67,0.3,58.55,37.96,32.57,49.06,53.78,41,371382,16926,11669,1681,1586,403244,92.1,4.2,2.89,0.42,0.39,64.38,39.84,36.92,52.03,60.05,38.31
